label,link,text
0,http://catalog.illinois.edu/undergraduate/aces/food-science-human-nutrition-bs/hospitality-management/,Hospitality Management
0,http://catalog.illinois.edu/undergraduate/aces/food-science-human-nutrition-bs/human/,Human Nutrition 
0,http://www.disability.illinois.edu,Disability Resources and Educational Services
0,http://www.isss.illinois.edu,International Student and Scholar Services
0,http://www.osfa.illinois.edu,Office of Student Financial Aid
0,https://calendars.illinois.edu/list/6543,View All Events ›
0,http://studentaffairs.illinois.edu/gallery/welcome-week-2015,
0,http://studentaffairs.illinois.edu/gallery/ed-slazinik-retirement-celebration---may-2016,
0,http://studentaffairs.illinois.edu/gallery,see more photos
0,http://catalog.illinois.edu/graduate/aces/concentration/crop-sciences/bioinformatics/,Crop Sciences
0,http://catalog.illinois.edu/graduate/is/information-science-ms/bioinformatics/,Library & Information Science
0,http://catalog.illinois.edu/graduate/las/biology-ms/,"Biology, MS"
0,http://catalog.illinois.edu/graduate/las/biology-ms/ecology-ethology-evolution/,"Ecology, Ethology & Evolution"
0,http://catalog.illinois.edu/graduate/las/biology-phd/,"Biology, PhD"
0,http://catalog.illinois.edu/graduate/las/biology-phd/ecology-ethology-evolution/,"Ecology, Ethology & Evolution"
0,http://catalog.illinois.edu/graduate/las/biophysics-quantitative-biology-ms/,"Biophysics & Quantitative Biology, MS"
0,http://catalog.illinois.edu/graduate/las/biophysics-quantitative-biology-phd/,"Biophysics & Quantitative Biology, PhD"
0,http://catalog.illinois.edu/graduate/aces/bioprocessing-bioenergy-ms-professional-science-masters/,"Bioprocessing & Bioenergy, MS - "
0,http://catalog.illinois.edu/graduate/bus/business-administration-mba/,"Business Administration, MBA (Full-Time)"
0,http://catalog.illinois.edu/graduate/bus/concentration/accy/accountancy/,Accountancy
0,http://catalog.illinois.edu/graduate/bus/concentration/badm/business-data-analytics/,Business Data Analytics
0,http://catalog.illinois.edu/graduate/bus/business-administration-part-time-mba/,"Business Administration, MBA (Professional)"
0,http://catalog.illinois.edu/graduate/bus/business-administration-online-mba/,"Business Administration, MBA (Online iMBA)"
0,http://catalog.illinois.edu/graduate/bus/business-administration-ms/,"Business Administration, MS"
0,http://catalog.illinois.edu/graduate/bus/business-administration-phd/,"Business Administration, PhD"
0,http://catalog.illinois.edu/graduate/las/cell-developmental-biology-ms/,"Cell and Developmental Biology, MS"
0,http://catalog.illinois.edu/graduate/las/cell-developmental-biology-phd/,"Cell and Developmental Biology, PhD"
0,http://catalog.illinois.edu/undergraduate/las/teaching-french-ba/,"French (Teaching), BA"
0,http://catalog.illinois.edu/undergraduate/las/french-balas/,"French, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/academic-units/french-italian/french-commercial-studies-concentration/,French Commercial Studies
0,http://catalog.illinois.edu/undergraduate/las/french-balas/french-studies/,French Studies
0,http://catalog.illinois.edu/undergraduate/las/gender-womens-studies-balas/,"Gender & Women's Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-balas/,"Geography & Geographic Information Science, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-balas/general-geography/,General Geography
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-balas/human-geography/,Human Geography
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-bslas/,"Geography & Geographic Information Science, BSLAS"
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-bslas/geographic-information-science/,Geographic Information Science
0,http://catalog.illinois.edu/undergraduate/las/geography-geographic-information-science-bslas/physical-geography/,Physical Geography
0,http://catalog.illinois.edu/undergraduate/las/geology-bs/,"Geology, BS"
0,http://catalog.illinois.edu/undergraduate/las/geology-bs/environmental-geology/,Environmental Geology (Specialized Curriculum)
0,http://catalog.illinois.edu/undergraduate/las/geology-bs/geophysics/,Geophysics
0,http://catalog.illinois.edu/undergraduate/las/geology-bslas/,"Geology, BSLAS"
0,http://catalog.illinois.edu/graduate/las/chemical-engineering-ms/,"Chemical Engineering, MS"
0,http://catalog.illinois.edu/graduate/las/chemical-engineering-phd/,"Chemical Engineering, PhD"
0,http://catalog.illinois.edu/graduate/las/chemical-physics-phd/,"Chemical Physics, PhD"
0,http://catalog.illinois.edu/graduate/las/chemistry-ma/,"Chemistry, MA"
0,http://catalog.illinois.edu/graduate/las/chemistry-ms/,"Chemistry, MS"
0,http://catalog.illinois.edu/graduate/las/chemistry-phd/,"Chemistry, PhD"
0,http://catalog.illinois.edu/graduate/engineering/civil-engineering-ms/,"Civil Engineering, MS"
0,http://catalog.illinois.edu/graduate/engineering/civil-engineering-phd/,"Civil Engineering, PhD"
0,http://catalog.illinois.edu/graduate/las/classical-philology-phd/,"Classical Philology, PhD"
0,http://catalog.illinois.edu/graduate/las/classics-ma/,"Classics, MA"
0,http://catalog.illinois.edu/graduate/las/classics-ma/greek/,Greek
0,http://catalog.illinois.edu/graduate/las/classics-ma/latin/,Latin
0,http://catalog.illinois.edu/graduate/las/communication-ma/,"Communication, MA"
0,http://catalog.illinois.edu/graduate/las/communication-phd/,"Communication, PhD"
0,http://catalog.illinois.edu/graduate/las/concentration/writing-studies/,Writing Studies
0,http://catalog.illinois.edu/graduate/media/communications-media-phd/,"Communications & Media, PhD"
0,http://catalog.illinois.edu/graduate/ahs/community-health-ms/,"Community Health, MS"
0,http://catalog.illinois.edu/undergraduate/las/geology-bslas/earth-environmental-sciences/,Earth & Environmental Sciences
0,http://catalog.illinois.edu/undergraduate/las/geology-bslas/earth-science-teaching/,Earth Science Teaching
0,http://catalog.illinois.edu/undergraduate/las/germanic-studies-balas/,"Germanic Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/germanic-studies-balas/german-business-commercial-studies/,German Business & Commercial Studies
0,http://catalog.illinois.edu/undergraduate/las/germanic-studies-balas/german-culture-literature/,Germanic Studies
0,http://catalog.illinois.edu/undergraduate/las/germanic-studies-balas/scandinavian-studies/,Scandinavian Studies
0,http://catalog.illinois.edu/undergraduate/las/teaching-german-ba/,"German (Teaching), BA"
0,http://catalog.illinois.edu/undergraduate/las/global-studies-balas/,"Global Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/faa/graphic-design-bfa/,"Graphic Design, BFA"
0,http://catalog.illinois.edu/undergraduate/las/history-art-balas/,"History of Art, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/history-balas/,"History, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/history-balas/history-teaching/,History Teaching
0,http://catalog.illinois.edu/undergraduate/aces/human-development-family-studies-bs/,"Human Development & Family Studies, BS"
0,http://catalog.illinois.edu/undergraduate/aces/human-development-family-studies-bs/child-adolescent-development/,Child and Adolescent Development
0,http://catalog.illinois.edu/undergraduate/aces/human-development-family-studies-bs/family-studies/,Family Studies
0,http://catalog.illinois.edu/undergraduate/las/individual-plans-study/,"Individual Plans of Study, BALAS or BSLAS"
0,http://catalog.illinois.edu/undergraduate/faa/industrial-design-bfa/,"Industrial Design, BFA"
0,http://catalog.illinois.edu/undergraduate/engineering/industrial-engineering-bs/,"Industrial Engineering, BS"
0,http://research.illinois.edu/#mainContent,Skip to main content
0,http://catalog.illinois.edu/graduate/ahs/community-health-phd/,"Community Health, PhD"
0,http://catalog.illinois.edu/graduate/las/comparative-literature-ma/,"Comparative Literature, MA"
0,http://catalog.illinois.edu/graduate/las/comparative-literature-phd/,"Comparative Literature, PhD"
0,http://catalog.illinois.edu/graduate/engineering/computer-science-mcs/,"Computer Science, MCS"
0,http://catalog.illinois.edu/graduate/engineering/computer-science-ms/,"Computer Science, MS"
0,http://catalog.illinois.edu/graduate/engineering/computer-science-phd/,"Computer Science, PhD"
0,http://catalog.illinois.edu/graduate/las/creative-writing-mfa/,"Creative Writing, MFA"
0,http://catalog.illinois.edu/graduate/aces/crop-sciences-ms/,"Crop Sciences, MS"
0,http://catalog.illinois.edu/graduate/aces/crop-sciences-phd/,"Crop Sciences, PhD"
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-cas/,"Curriculum & Instruction, CAS"
0,http://catalog.illinois.edu/graduate/education/concentration/bilingual-bicultural-education/,Bilingual-Bicultural Education
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-edd/,"Curriculum & Instruction, EdD"
0,http://catalog.illinois.edu/graduate/education/concentration/digital-learning/,Digital Learning
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-edm/,"Curriculum & Instruction, EdM"
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-ma/,"Curriculum & Instruction, MA"
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-ms/,"Curriculum & Instruction, MS"
0,http://catalog.illinois.edu/graduate/education/curriculum-instruction-phd/,"Curriculum & Instruction, PhD"
0,http://catalog.illinois.edu/undergraduate/ischool/information-sciences-bs/,"Information Sciences, BS"
0,http://catalog.illinois.edu/undergraduate/bus/information-systems-bs/,"Information Systems, BS"
0,http://catalog.illinois.edu/undergraduate/engineering/innovation-leadership-engineering-entrepreneurship-bs/,"Innovation, Leadership & Engineering Entrepreneurship, BS (ILEE)"
0,http://catalog.illinois.edu/undergraduate/faa/instrumental-music-bmus/,"Instrumental Music, BMUS"
0,http://catalog.illinois.edu/undergraduate/las/integrative-biology-bslas/,"Integrative Biology, BSLAS"
0,http://catalog.illinois.edu/undergraduate/las/integrative-biology-bslas/honors/,Integrative Biology Honors
0,http://catalog.illinois.edu/undergraduate/ahs/interdisciplinary-health-sciences-bs/,"Interdisciplinary Health Sciences, BS"
0,http://catalog.illinois.edu/undergraduate/ahs/interdisciplinary-health-sciences-bs/health-aging/,Health & Aging
0,http://catalog.illinois.edu/undergraduate/ahs/interdisciplinary-health-sciences-bs/health-behavior-change/,Health Behavior Change
0,http://catalog.illinois.edu/undergraduate/ahs/interdisciplinary-health-sciences-bs/health-diversity/,Health Diversity
0,http://catalog.illinois.edu/undergraduate/las/interdisciplinary-studies-balas/,"Interdisciplinary Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/interdisciplinary-studies-balas/jewish-studies/,Jewish Studies
0,http://catalog.illinois.edu/undergraduate/las/interdisciplinary-studies-balas/medieval-studies/,Medieval Studies
0,http://catalog.illinois.edu/undergraduate/las/italian-balas/,"Italian, BALAS"
0,http://catalog.illinois.edu/undergraduate/faa/jazz-performance-bmus/,"Jazz Performance, BMUS"
0,http://catalog.illinois.edu/undergraduate/media/journalism-bs/,"Journalism, BS"
0,http://catalog.illinois.edu/graduate/media/journalism-bs-mj/,"Journalism, BS-MJ"
0,http://catalog.illinois.edu/undergraduate/ahs/kinesiology-bs/,"Kinesiology, BS"
0,https://research.illinois.edu/,
0,http://research.illinois.edu/research-illinois, Research at Illinois 
0,http://research.illinois.edu/research-illinois/numbers, By The Numbers 
0,http://research.illinois.edu/research-illinois/featured-research, Featured Research 
0,http://research.illinois.edu/resources-research, Resources for Research 
0,http://research.illinois.edu/resources-research/find-facilities-labs-and-services," Find Facilities, Labs, and Services "
0,http://research.illinois.edu/resources-research/find-proposal-and-grant-support, Find Proposal and Grant Support 
0,http://research.illinois.edu/resources-research/find-research-funding, Find Research Funding 
0,http://research.illinois.edu/resources-research/support-grantseeking-humanities-arts-and-social-sciences," Support for Grantseeking in the Humanities, Arts, and Related Fields "
0,http://research.illinois.edu/resources-research/research-enterprise-acronyms, Research Enterprise Acronyms 
0,http://research.illinois.edu/business-policies-guidelines, Business Policies & Guidelines 
0,http://research.illinois.edu/business-policies-guidelines/cost-sharing, OVCRI Cost Sharing Guidelines 
0,http://research.illinois.edu/business-policies-guidelines/guidelines-start-funding, OVCRI Support for Faculty Start-up and Recruitment Packages 
0,http://research.illinois.edu/business-policies-guidelines/material-transfer, Material Transfers 
0,http://research.illinois.edu/business-policies-guidelines/frequently-asked-questions, Frequently Asked Questions 
0,http://catalog.illinois.edu/graduate/faa/dance-mfa/,"Dance, MFA"
0,http://catalog.illinois.edu/graduate/education/early-childhood-education-edm/,"Early Childhood Education, EdM"
0,http://catalog.illinois.edu/graduate/las/east-asian-languages-cultures-ma/,"East Asian Languages & Cultures, MA"
0,http://catalog.illinois.edu/graduate/las/east-asian-languages-cultures-phd/,"East Asian Languages & Cultures, PhD"
0,http://catalog.illinois.edu/graduate/las/ecology-evolution-conservation-biology-ms/,"Ecology, Evolution, & Conservation Biology, MS"
0,http://catalog.illinois.edu/graduate/las/ecology-evolution-conservation-biology-phd/,"Ecology, Evolution, & Conservation Biology, PHD"
0,http://catalog.illinois.edu/graduate/las/economics-ms/,"Economics, MS"
0,http://catalog.illinois.edu/graduate/las/economics-ms/policy-economics/,Policy Economics
0,http://catalog.illinois.edu/graduate/las/economics-phd/,"Economics, PhD"
0,http://catalog.illinois.edu/graduate/education/education-policy-organization-leadership-cas/,"Education Policy, Organization & Leadership, CAS"
0,http://catalog.illinois.edu/graduate/las/concentration/african-american-studies/,African American Studies
0,http://catalog.illinois.edu/graduate/education/concentration/diversity-equity-education/,Diversity & Equity in Education
0,http://catalog.illinois.edu/graduate/education/concentration/educational-administration-leadership/,Educational Administration & Leadership
0,http://catalog.illinois.edu/graduate/education/concentration/global-studies-education/,Global Studies in Education
0,http://catalog.illinois.edu/graduate/education/concentration/higher-education/,Higher Education
0,http://catalog.illinois.edu/graduate/education/concentration/history-education/,History of Education
0,http://catalog.illinois.edu/undergraduate/ahs/kinesiology-bs/teacher-certification/,Teacher Education (K-12)
0,http://catalog.illinois.edu/undergraduate/ahs/kinesiology-bs-public-health-mph/,"Kinesiology, BS & Public Health, MPH"
0,http://catalog.illinois.edu/undergraduate/faa/landscape-architecture-bla/,"Landscape Architecture, BLA"
0,http://catalog.illinois.edu/undergraduate/las/teaching-latin-ba/,"Latin (Teaching), BA"
0,http://catalog.illinois.edu/undergraduate/las/latin-american-studies-balas/,"Latin American Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/las/latina-latino-studies-balas/,"Latina/Latino Studies, BALAS"
0,http://catalog.illinois.edu/undergraduate/education/learning-education-studies-bs/,"Learning & Education Studies, BS"
0,http://catalog.illinois.edu/undergraduate/education/learning-education-studies-bs/applied-learning-science/,Applied Learning Science
0,http://catalog.illinois.edu/undergraduate/education/learning-education-studies-bs/digital-environments-learning-teaching-agency/,"Digital Environments for Learning, Teaching & Agency"
0,http://catalog.illinois.edu/undergraduate/education/learning-education-studies-bs/educational-equality-cultural-understanding/,Equality & Cultural Understanding
0,http://catalog.illinois.edu/undergraduate/education/learning-education-studies-bs/workplace-training-development/,Workplace Training & Development
0,http://catalog.illinois.edu/undergraduate/las/linguistics-balas/,"Linguistics, BALAS"
0,http://catalog.illinois.edu/undergraduate/faa/lyric-theatre-bma/,"Lyric Theatre, BMA"
0,http://catalog.illinois.edu/undergraduate/faa/lyric-theatre-bma/creative/,Creative
0,http://catalog.illinois.edu/undergraduate/faa/lyric-theatre-bma/performance/,Performance
0,http://catalog.illinois.edu/undergraduate/bus/management-business-bs/,"Management, BS"
0,http://catalog.illinois.edu/undergraduate/bus/management-business-bs/general-management/,General Management
0,http://catalog.illinois.edu/undergraduate/bus/management-business-bs/international-business/,International Business
0,http://research.illinois.edu/research-illinois/research-centers-and-programs#mainContent,Skip to main content
0,http://research.illinois.edu/regulatory-compliance-safety, Regulatory Compliance & Safety 
0,http://research.illinois.edu/regulatory-compliance-safety/what-compliance-does-my-research-require, What Compliance Does My Research Require? 
0,http://research.illinois.edu/regulatory-compliance-safety/standards-and-procedures, Standards and Procedures 
0,http://research.illinois.edu/regulatory-compliance-safety/forms-and-materials, Forms and Materials 
0,http://research.illinois.edu/regulatory-compliance-safety/phs-financial-conflict-interest-information-request-form, PHS Financial Conflict of Interest Information Request Form 
0,http://research.illinois.edu/regulatory-compliance-safety/research-integrity-and-ethics, Research Integrity and Ethics 
0,http://research.illinois.edu/regulatory-compliance-safety/animal-care-and-use, Animal Care and Use 
0,http://research.illinois.edu/regulatory-compliance-safety/conflict-commitment-or-interest, Conflict of Commitment or Interest 
0,http://research.illinois.edu/regulatory-compliance-safety/laboratory-research-safety, Safety 
0,http://research.illinois.edu/regulatory-compliance-safety/export-control, Export Controls 
0,https://oprs.research.illinois.edu/, Human Subjects 
0,http://research.illinois.edu/regulatory-compliance-safety/mitigating-impact-covid-19-research-enterprise, COVID-19 
0,http://research.illinois.edu/training, Training 
0,https://ovcrportal.research.illinois.edu, Online Research Training Portal 
0,http://research.illinois.edu/training/additional-training-resources, Additional Training Resources 
0,http://research.illinois.edu/about-ovcri, About OVCRI 
0,http://research.illinois.edu/about-ovcri/reporting-units, Reporting Units 
0,http://catalog.illinois.edu/graduate/education/concentration/human-resource-development/,Human Resource Development
0,http://catalog.illinois.edu/graduate/education/concentration/learning-design-leadership/,Learning Design & Leadership
0,http://catalog.illinois.edu/graduate/education/concentration/philosophy-education/,Philosophy of Education
0,http://catalog.illinois.edu/graduate/education/concentration/social-sciences-education-policy/,Social Sciences & Education Policy
0,http://catalog.illinois.edu/graduate/education/education-policy-organization-leadership-edd/,"Education Policy, Organization & Leadership, EdD"
0,http://catalog.illinois.edu/graduate/education/education-policy-organization-leadership-edm/,"Education Policy, Organization & Leadership, EdM"
0,http://catalog.illinois.edu/graduate/education/education-policy-organization-leadership-ma/,"Education Policy, Organization & Leadership, MA"
0,http://catalog.illinois.edu/graduate/education/education-policy-organization-leadership-phd/,"Education Policy, Organization & Leadership, PhD"
0,http://catalog.illinois.edu/graduate/education/educational-psychology-edm/,"Educational Psychology, EdM"
0,http://catalog.illinois.edu/graduate/education/educational-psychology-ma/,"Educational Psychology, MA"
0,http://catalog.illinois.edu/graduate/education/educational-psychology-ms/,"Educational Psychology, MS"
0,http://catalog.illinois.edu/graduate/education/educational-psychology-phd/,"Educational Psychology, PhD"
0,http://catalog.illinois.edu/graduate/engineering/electrical-computer-engineering-meng/,"Electrical & Computer Engineering, MEng"
0,http://catalog.illinois.edu/graduate/engineering/electrical-computer-engineering-ms/,"Electrical & Computer Engineering, MS"
0,http://catalog.illinois.edu/graduate/engineering/electrical-computer-engineering-phd/,"Electrical & Computer Engineering, PhD"
0,http://catalog.illinois.edu/graduate/education/elementary-education-edm/,"Elementary Education, EdM"
0,http://catalog.illinois.edu/graduate/meng-engineering/,"Engineering, MENG"
0,http://catalog.illinois.edu/graduate/engineering/engineering-meng/aerospace-systems/,Aerospace Systems Engineering
0,http://catalog.illinois.edu/undergraduate/bus/marketing-bs/,"Marketing, BS"
0,http://catalog.illinois.edu/undergraduate/engineering/materials-science-engineering-bs/,"Materials Science & Engineering, BS"
0,http://catalog.illinois.edu/undergraduate/eng_las/mathematics-computer-science-bslas/,"Mathematics & Computer Science, BSLAS"
0,http://catalog.illinois.edu/undergraduate/las/mathematics-bslas/,"Mathematics, BSLAS"
0,http://catalog.illinois.edu/undergraduate/las/mathematics-bslas/applied-mathematics/,Applied Mathematics
0,http://catalog.illinois.edu/undergraduate/las/mathematics-bslas/graduate-preparatory/,Graduate Preparatory
0,http://catalog.illinois.edu/undergraduate/las/mathematics-bslas/operations-research/,Operations Research
0,http://catalog.illinois.edu/undergraduate/las/mathematics-bslas/teaching-mathematics/,Teaching of Mathematics
0,http://catalog.illinois.edu/undergraduate/engineering/mechanical-engineering-bs/,"Mechanical Engineering, BS"
0,http://catalog.illinois.edu/undergraduate/media/media-cinema-studies-bs/,"Media & Cinema Studies, BS"
0,http://catalog.illinois.edu/undergraduate/aces/metropolitan-food-environmental-systems-bs/,"Metropolitan Food & Environmental Systems, BS"
0,http://catalog.illinois.edu/undergraduate/education/middle-grades-education-bs/,"Middle Grades Education, BS"
0,http://catalog.illinois.edu/undergraduate/las/molecular-cellular-biology-bslas/,"Molecular & Cellular Biology, BSLAS"
0,http://catalog.illinois.edu/undergraduate/las/molecular-cellular-biology-bslas/honors/,Honors Concentration
0,http://catalog.illinois.edu/undergraduate/faa/music-composition-bmus/,"Music Composition, BMUS"
0,http://catalog.illinois.edu/undergraduate/faa/music-education-bme/,"Music Education, BME"
0,http://catalog.illinois.edu/undergraduate/faa/music-education-bme/choral-music/,Choral Music
0,https://illinois.edu/international/index.html#content-main,Skip to main content
0,http://research.illinois.edu/about-ovcri/committees-ovcri, Committees of the OVCRI 
0,http://research.illinois.edu/about-ovcr/employment-opportunities, Employment Opportunities 
0,https://researchpark.illinois.edu/article/sba-awards-fast-grant-enterpriseworks/,Research Park's EnterpriseWorks Incubator One of 24 Recipients Nationwide for SBA FAST Grant
0,https://beckman.illinois.edu/about/news/article/2020/09/10/high-powered-magnet-s-arrival-brings-carle-u-of-i-closer-to-groundbreaking-research,"37,000-Pound Magnet for the Siemens Healthineers MAGNETOM Terra 7 Tesla MRI Scanner Arrives on Campus"
0,https://news.illinois.edu/view/6367/1159979456,Illinois to Lead Two of Seven New National AI Institutes
0,https://news.illinois.edu/view/6367/1865880957,New mobile COVID-19 lab prototype completed
0,https://news.illinois.edu/view/6367/236761872,"Krannert Art Museum hosts retrospective of experimental photographer, book artist Bea Nettles"
0,https://news.illinois.edu/view/6367/973552802,Decadeslong effort revives ancient oak woodland
0,https://news.illinois.edu/view/6367/1939248119,Copolymer helps remove pervasive PFAS toxins from environment
0,https://news.illinois.edu/view/6367/406477595,Corporations directing our attention online more than we realize
0,https://news.illinois.edu/view/6367/1468157016,"Repurposed anti-malarial compounds kill diarrheal parasite, study finds"
0,https://calendars.illinois.edu/detail/4757/33365581,Illinois Authors Publishing Panel: Cris Mazza and Christina Pugh
0,https://calendars.illinois.edu/detail/4757/33365589,Illinois Authors Reading: Cris Mazza and Christina Pugh
0,http://research.illinois.edu/administrative-updates-ovcr,Check this page for the latest updates to policies related to research administration
0,http://beckman.illinois.edu/,beckman.illinois.edu
0,http://cancer.illinois.edu/,cancer.illinois.edu
0,http://catalog.illinois.edu/graduate/engineering/engineering-meng/energy-systems/,Energy Systems
0,http://catalog.illinois.edu/graduate/engineering/engineering-meng/plasma-engineering/,Plasma Engineering
0,http://catalog.illinois.edu/graduate/engineering/engineering-meng/railway/,Railway Engineering
0,http://catalog.illinois.edu/graduate/las/english-ma/,"English, MA"
0,http://catalog.illinois.edu/graduate/las/english-phd/,"English, PhD"
0,http://catalog.illinois.edu/graduate/las/entomology-ms/,"Entomology, MS"
0,http://catalog.illinois.edu/graduate/las/entomology-phd/,"Entomology, PhD"
0,http://catalog.illinois.edu/graduate/engineering/environmental-engineering-civil-engineering-ms/,"Environmental Engineering in Civil Engineering, MS"
0,http://catalog.illinois.edu/graduate/engineering/environmental-engineering-civil-engineering-phd/,"Environmental Engineering in Civil Engineering, PhD"
0,http://catalog.illinois.edu/graduate/ahs/epidemiology-mph/,Computational Science & Engineering
0,http://catalog.illinois.edu/graduate/las/european-union-studies-ma/,"European Union Studies, MA"
0,http://catalog.illinois.edu/graduate/bus/finance-ms/,"Finance, MS"
0,http://catalog.illinois.edu/graduate/bus/concentration/finance/data-analytics-finance/,Data Analytics in Finance
0,http://catalog.illinois.edu/graduate/bus/finance-phd/,"Finance, PhD"
0,http://catalog.illinois.edu/graduate/bus_engineering/financial-engineering-ms/,"Financial Engineering, MS"
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-ms/,"Food Science & Human Nutrition, MS"
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-ms/food-science/,Food Science
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-ms/human-nutrition/,Human Nutrition 
0,http://catalog.illinois.edu/undergraduate/faa/music-education-bme/elementary-general-music/,General Music
0,http://catalog.illinois.edu/undergraduate/faa/music-education-bme/instrumental-music/,Instrumental Music
0,http://catalog.illinois.edu/undergraduate/faa/music-education-bme/technology/,Technology
0,http://catalog.illinois.edu/undergraduate/faa/music-ba/,"Music, BA"
0,http://catalog.illinois.edu/undergraduate/faa/musicology-bmus/,"Musicology, BMUS"
0,http://catalog.illinois.edu/undergraduate/faa/music-open-studies-bmus/,"Music - Open Studies, BMUS"
0,http://catalog.illinois.edu/undergraduate/faa/voice-bmus/,"Music - Voice, BMUS"
0,http://catalog.illinois.edu/undergraduate/aces/natural-resources-environmental-sciences-bs/,"Natural Resources & Environmental Sciences, BS"
0,http://catalog.illinois.edu/undergraduate/aces/natural-resources-environmental-sciences-bs/ecosystem-stewardship-restoration-ecology/,Ecosystem Stewardship & Restoration Ecology
0,http://catalog.illinois.edu/undergraduate/aces/natural-resources-environmental-sciences-bs/environmental-science-management/,Environmental Science & Management
0,http://catalog.illinois.edu/undergraduate/aces/natural-resources-environmental-sciences-bs/fish-wildlife-conservation-biology/,"Fish, Wildlife & Conservation Biology"
0,http://catalog.illinois.edu/undergraduate/aces/natural-resources-environmental-sciences-bs/human-dimensions-environment/,Human Dimensions of the Environment
0,http://catalog.illinois.edu/undergraduate/engineering/nuclear-plasma-radiological-engineering-bs/,"Nuclear, Plasma, & Radiological Engineering, BS"
0,http://catalog.illinois.edu/undergraduate/bus/operations-management-bs/,"Operations Management, BS"
0,http://catalog.illinois.edu/undergraduate/las/philosophy-balas/,"Philosophy, BALAS"
0,http://catalog.illinois.edu/undergraduate/faa/photography-bfa/,"Photography, BFA"
0,http://catalog.illinois.edu/undergraduate/las/physics-bs/,"Physics, BS (LAS -Specialized Curriculum)"
0,https://acdis.illinois.edu/,ACDIS (Program in Arms Control and Domestic and International Security)
0,http://postharvestinstitute.illinois.edu/,ADM Institute for the Prevention of Postharvest Loss
0,http://adsc.illinois.edu,Advanced Digital Sciences Center
0,https://acrc.mechse.illinois.edu/,Air Conditioning and Refrigeration Center
0,http://www.appliedresearch.illinois.edu/,Applied Research Institute
0,http://assured-cloud-computing.illinois.edu/,Assured Cloud Computing Center
0,http://autonomic.beckman.illinois.edu/,Autonomous Materials Science Lab
0,http://biophotonics.illinois.edu/,Biophotonics Imaging Library
0,http://vetmed.illinois.edu/botanical/,Botanical Estrogen Research Center
0,http://www.igb.illinois.edu,Carl R. Woese Institute for Genomic BIology
0,http://www.igb.illinois.edu/,igb.illinois.edu
0,http://csbs.research.illinois.edu,csbs.research.illinois.edu
0,http://www.iprh.illinois.edu/,hri.illinois.edu
0,http://sustainability.illinois.edu,sustainability.illinois.edu
0,https://healthinstitute.illinois.edu,healthinstitute.illinois.edu
0,http://www.ncsa.illinois.edu/,ncsa.illinois.edu
0,http://www.prairie.illinois.edu/,prairie.illinois.edu
0,http://biotech.illinois.edu,biotech.illinois.edu
0,http://research.illinois.edu/about-ovcr,About the OVCR
0,http://research.illinois.edu/#top,Back to Top
0,http://crb.research.illinois.edu,Research Board
0,http://research.illinois.edu/calendar,Calendar
0,http://research.illinois.edu/how-do-i,How Do I...
0,http://research.illinois.edu/contact-us,Contact Us
0,http://research.illinois.edu/subscribe-mailing-list,Subscribe to Mailing List
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-ms/professional-science-masters/,"Food Science & Human Nutrition, MS - Professional Science Master’s"
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-phd/,"Food Science & Human Nutrition, PhD"
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-phd/food-science/,Food Science
0,http://catalog.illinois.edu/graduate/aces/food-science-human-nutrition-phd/human-nutrition/,Human Nutrition
0,http://catalog.illinois.edu/graduate/las/french-ma/,"French, MA"
0,http://catalog.illinois.edu/graduate/las/french-phd/,"French, PhD"
0,http://catalog.illinois.edu/graduate/las/concentration/romance-linguistics/,Romance Linguistics
0,http://catalog.illinois.edu/graduate/las/geography-ma/,"Geography, MA"
0,http://catalog.illinois.edu/graduate/las/geography-ms/,"Geography, MS"
0,http://catalog.illinois.edu/graduate/las/geography-ms/geographic-information-science-professional-science-masters/,Geographic Information Science - Professional Science Master's
0,http://catalog.illinois.edu/graduate/las/geography-phd/,"Geography, PhD"
0,http://catalog.illinois.edu/graduate/las/geology-ms/,"Geology, MS"
