Label,Input URL,University Name,Department Name,Faculty Directory Homepage
1,,University of Wyoming,Computer Science,http://www.uwyo.edu/cosc/cosc-directory/
1,,University of Evansville,Electrical Engineering and Computer Science,https://www.evansville.edu/majors/eecs/faculty.cfm
1,,Carneige Mellon University,Mechanical Engineering,https://www.meche.engineering.cmu.edu/directory/index.html
1,,Auburn,Computer Science and Software Engineering,https://www.eng.auburn.edu/comp/faculty/
1,,University of St. Thomas,Computer and Information Sciences,https://www.stthomas.edu/cisc/faculty/
1,,University of Missouri,Mathematics,https://www.math.missouri.edu/faculty
1,,Harvard University,Computer Science,https://www.seas.harvard.edu/computer-science/people
1,,"University of California, Berkeley",Civil and Environmental Engineering,https://www.ce.berkeley.edu/people/faculty
1,,"Indian Institute of Technology, Guwahati",Compute Science and Engineering,http://www.iitg.ac.in/cse/csefaculty
1,,University of Waterloo,Statistics and Actuarial Science,https://uwaterloo.ca/statistics-and-actuarial-science/about/people/group/47
1,,University of Alberta,Computer Engineering,https://www.ualberta.ca/electrical-computer-engineering/faculty-and-staff
1,,National University of Singapore,Information Systems and Analytics,https://www.comp.nus.edu.sg/about/depts/disa/faculty/
1,,Carnegie Ｍellon University,Information systems and management,https://www.heinz.cmu.edu/faculty-research/profiles/
1,,Colorado State University,Department of Statistics,https://statistics.colostate.edu/faculty-staff/
1,,IIT Kanpur,Computer Science and Engineering,https://www.cse.iitk.ac.in/pages/Faculty.html
1,,Bradley University,Electrical & Computer Engineering,https://www.bradley.edu/academic/departments/ece/faculty/
1,,Dartmouth College,Engineering,https://engineering.dartmouth.edu/people/faculty/core
1,,University of North Texas,COMPUTER SCIENCE AND ENGINEERING,https://computerscience.engineering.unt.edu/people/faculty
1,https://aero.engin.umich.edu/,University of Michigan,Aerospace Engineering,https://aero.engin.umich.edu/role/faculty/
1,https://haas.berkeley.edu/,UC Berkeley,Haas School of Business,https://haas.berkeley.edu/faculty/
1,,Northwestern University,Electrical and Computer Engineering,https://www.mccormick.northwestern.edu/electrical-computer/people/faculty.html
1,,George W Woodruff School of Mechanical Engineering,Mechanical Engineering,http://www.me.gatech.edu/faculty
1,,University of North Carolina at Charlotte,College of Computing and Informatics,https://cci.uncc.edu/directory/cs/faculty
1,https://mae.princeton.edu/,Princeton University,Mechanical and Aerospace Engineering,https://mae.princeton.edu/people/faculty
1,,"University of Nevada, Las Vegas",Department of Computer Science,https://www.unlv.edu/cs/directory?all
1,,Amherst College,Department of Computer Science,https://www.amherst.edu/academiclife/departments/computer_science/faculty
1,,University of Virginia,Chemistry,https://chemistry.as.virginia.edu/faculty
1,,Saint Mary's College,Mathematics and Computer Science,https://www.saintmarys.edu/academics/departments/mathematics-computer-science/faculty
1,,"University of Michigan, Ann Arbor", Electrical and Computer Engineering (ESE),https://ece.engin.umich.edu/people/faculty/
1,https://www.usfca.edu/arts-sciences,University of San Francisco,Data Science,https://www.usfca.edu/arts-sciences/graduate-programs/data-science/faculty
1,,College of Dupage,All,https://www.cod.edu/faculty/
1,http://www.gps.caltech.edu/,California Institute of Technology,"Geological
and Planetary Sciences",http://www.gps.caltech.edu/people?cat_one=Professorial%20Faculty&cat_two=all
1,,University of Alabama,Electrical and Computer Engineering,http://ece.eng.ua.edu/people/
1,,The University of Texas at Austin,Mechanical Engineering,http://www.engr.utexas.edu/faculty-directory/departments/me
1,,University of Utah,Chemical Engineering,https://www.che.utah.edu/department/people/faculty
1,https://philosophy.uchicago.edu/,University of Chicago,Philosophy,https://philosophy.uchicago.edu/people/profiles
1,,University of Washington,Electrical Engineering,https://www.ece.uw.edu/faculty/
1,,University of Tennessee,Computer Science,http://www.eecs.utk.edu/people/faculty/
1,,Stanford University,Mechanical Engineering,https://me.stanford.edu/people/faculty/
1,,Wake Forest University,Mathematics,https://math.wfu.edu/people-faculty
1,,Hunter College,Computer Science,http://www.hunter.cuny.edu/csci/people/faculty
1,,IIT BHU,All,https://www.iitbhu.ac.in/all/faculty
1,,University of Texas Rio Grande Valley,Computer Science,https://www.utrgv.edu/csci/faculty/index.htm
1,,University of Maryland ,Engineering ,https://eng.umd.edu/clark/facultydir
1,,San Francisco State University,Chemistry and Biochemistry,http://chembiochem.sfsu.edu/faculty/0layout.php
1,,University of North Carolina at Chapel Hill,Lineberger Comprehensive Cancer Center,https://unclineberger.org/members/'
1,,Purdue University,Civil Engineering,https://engineering.purdue.edu/CE/People/Faculty
1,,NYU Tandon School of Engineering,Electrical and Computer Engineering,https://engineering.nyu.edu/academics/departments/electrical-and-computer-engineering/people
1,,Stanford University,Chemical Engineering,https://cheme.stanford.edu/people/faculty
1,,Ohio State University,Electrical and Computer Engineering,https://ece.osu.edu/directory/categories/type/faculty
1,,Trinity University (San Antonio),Computer Science,https://new.trinity.edu/academics/departments/computer-science/meet-faculty
1,,"University of California, Irvine",Mechanical and Aerospace Engineering,http://engineering.uci.edu/dept/mae/faculty-staff/faculty
1,,Stony Brook University,Electrical & Computer Engineering,https://www.stonybrook.edu/commcms/electrical/people/-core_faculty/
1,,Illinois State University,Technology,https://tec.illinoisstate.edu/faculty-staff/
1,,McGill University,Chemical Engineering,https://mcgill.ca/chemeng/people
1,,UCLA,Law School,https://law.ucla.edu/faculty/faculty-profiles/
1,,Univeristy of Peradeniya,Department of Computer Engineering,http://www.ce.pdn.ac.lk/academic-staff/#1559034718450-064c648f-6799
1,,Michigan State University,Computer Science and Engineering,http://www.cse.msu.edu/People/
1,https://physics.berkeley.edu/,UC Berkeley,Nuclear Physics,https://physics.berkeley.edu/research-faculty/nuclear-physics
1,,Columbia University,Chemical Engineering,https://cheme.columbia.edu/directory?gsarqfields%5Bbiotypetid%5D=30
1,,Middle Tennessee State University,Computer Science,https://www.mtsu.edu/csc/faculty.php
1,,University of Findlay,Computer Science,https://www.findlay.edu/sciences/computer-science/Meet-Our-Faculty-and-Staff
1,,Virginia Commonwealth University,Computer Science,https://egr.vcu.edu/departments/computer/people/faculty/
1,,Swinburne university of technology,Computer Science and Software Engineering,https://www.swinburne.edu.au/science-engineering-technology/schools-departments/software-electrical-engineering/computer-science-software-engineering/staff/
1,,Stanford University,Computer Science ,https://cs.stanford.edu/directory/faculty
1,,George Washington University,School of business,https://business.gwu.edu/staff-directory
1,,University of Glasgow,School of Computing Science,https://www.gla.ac.uk/schools/computing/staff/
1,,"University of Florida, Gainesville",Electrical & Computer Engineering,https://www.ece.ufl.edu/people/faculty/
1,,North Carolina State University,Electrical & Computer Engineering,https://www.ece.ncsu.edu/faculty/
1,,Chicago Booth School,Management,https://www.chicagobooth.edu/executiveeducation/about-us/faculty
1,,Lehigh University,Civil Engineering,https://engineering.lehigh.edu/cee/faculty
1,,Virginia Tech,Mathematics,https://www.math.vt.edu/people/faculty.html
1,,Rice University,Electrical and Computer Engineering,https://eceweb.rice.edu/people/faculty
1,,The Hong Kong Polytechnic University,Computing,https://www.comp.polyu.edu.hk/en-us/staffs/index/1
1,,Miami University,Computer Science,https://miamioh.edu/cec/academics/departments/cse/about/faculty-and-staff/index.html
1,,Gonzaga University,Biology,https://www.gonzaga.edu/college-of-arts-sciences/departments/biology/faculty
1,,University of Illinois at Urbana-Champaign,Physics,https://physics.illinois.edu/people/directory/
1,,Hofstra University,Computer Science,https://www.hofstra.edu/academics/colleges/seas/computer-science/computer-science-faculty.html
1,,Louisiana Tech University,Computer Science,https://coes.latech.edu/facultystaff-directory
1,,University of South Florida,Computer Science and Engineering,https://www.usf.edu/engineering/cse/people/index.aspx
1,,Eastern Connecticut State University,Computer Science,http://www.easternct.edu/computerscience/faculty/
1,,University of Virginia,School of Business,https://www.darden.virginia.edu/faculty-research/directory
1,,Santa Clara University,Mathematics and Computer Science,https://www.scu.edu/mathcs/faculty-and-staff/
1,https://www.rhsmith.umd.edu/,"University of Maryland, College Park",Business,https://www.rhsmith.umd.edu/directory/faculty
1,https://food-science.uark.edu/directory/index.php,University of Arkansas,Food Science,https://food-science.uark.edu/people/faculty.php
1,,Simon Fraser University,School of Engineering,http://www.sfu.ca/engineering/faculty-and-staff/faculty.html
1,,University of British Columbia,Electrical and Computer Engineering,https://www.ece.ubc.ca/faculty
1,,University of Texas at Austin,Biomedical Engineering,http://www.engr.utexas.edu/faculty-directory/departments/bme
1,,Mechan,Computer Science,https://www.bitmesra.ac.in/Show_Faculty_List?cid=1&deptid=70
1,,"Visvesvaraya National Institue of Technology,Nagpur,India ",Computer Science and Engineering,http://vnit.ac.in/cse/faculty/
1,,"Rutgers Department of Computer Science, New Jersey",Computer Science,https://www.cs.rutgers.edu/people/faculty/
1,,University of Akron,Computer Science,https://www.uakron.edu/computer-science/faculty-staff/
1,,Monmouth University,Computer Science,https://www.monmouth.edu/department-of-csse/faculty-and-staff/
1,,University of Washington,Biochemistry,https://depts.washington.edu/biowww/pages/faculty.shtml
1,https://economics.virginia.edu/,University of Virginia,Economics,https://economics.virginia.edu/faculty
1,,University of Wisconsin - Madison,Mechanical Engineering,https://directory.engr.wisc.edu/display.php/faculty?page=me&search=faculty
1,,Massachusetts Institute of Technology,Physics,http://web.mit.edu/physics/people/faculty/index.html
1,,Penn State University,Physics,http://www.phys.psu.edu/people/faculty
1,,Stanford University,Aeronautics and Astronautics Engineering,https://aa.stanford.edu/people/faculty/grid
1,,New Jersey Institue of Techology,Computer Science,https://cs.njit.edu/people
1,,University of New Mexico,Computer Science,https://www.cs.unm.edu/directory/index.html
1,,Western Michigan University,Computer Science,https://wmich.edu/cs/directory/faculty
1,,Bradley University,Chemistry and Biochemistry,https://www.bradley.edu/academic/departments/chm/faculty/
1,,"University of California, Berkeley",Mechanical Engineering,
1,,MIT,Computer Science & Artificial Intelligence Lab,https://www.csail.mit.edu/people
1,https://ansc.illinois.edu/,University of Illinois at Urbana-Champaign,Animal Sciences,https://ansc.illinois.edu/directory/faculty
1,,Washington University in St. Louis,"Energy, Environmental and Chemical Engineering",https://eece.wustl.edu/faculty/Pages/default.aspx
1,,Bob Jones University,Computer Science,https://www.bju.edu/academics/faculty/bydepartment.php?id=1136
1,,MIT,Mathematics,https://math.mit.edu/directory/faculty/index.php
1,,The Univesity of Texas at Dallas,Physics,https://www.utdallas.edu/physics/faculty/
1,,Duke University,Physics,https://phy.duke.edu/people/faculty
1,,Texas State University ,computer science,https://cs.txstate.edu/accounts/faculty/
1,,University of Waterloo,Mechanical and Mechatronics Engineering,https://uwaterloo.ca/mechanical-mechatronics-engineering/about/people/group/117
1,,Villanova University,Computer Science,http://csc.villanova.edu/aboutUs/faculty
1,,Illinois Wesleyan,Computer Science,https://www.iwu.edu/computer-science/faculty/
1,,University of Washington,Information School,https://ischool.uw.edu/people/faculty
1,,Georgia Tech,Chemical and Biomolecular Engineering,http://www.chbe.gatech.edu/people
1,,University of California San Diego,Physics,https://physics.ucsd.edu/Directory#filter=.faculty%3Anot(.hidden)
1,,Hampton University,Computer Science,https://science.hamptonu.edu/compsci/faculty/index.cfm
1,,"University of Florida, Gainesville",Industrial and Systems Engineering,https://www.ise.ufl.edu/people/faculty10/ise-faculty/
1,,Baylor University,School of Engineering and Computer Science,https://www.ecs.baylor.edu/index.php?id=961249
1,,Middlebury College,Chemistry,http://www.middlebury.edu/academics/chem/faculty
1,,University of Georgia,Computer Science,https://www.cs.uga.edu/faculty-directory
1,,The Pennsylvania State University,,https://math.psu.edu/people/3
1,,Stanford University,Materials Science and Engineering,https://mse.stanford.edu/people/faculty
1,,McMaster University,Electrical and computer Engineering,https://www.eng.mcmaster.ca/ece/people/faculty
1,,Drexel University,Computer Science,https://drexel.edu/cci/academics/computer-science-department/faculty/
1,,University of Indianapolis,College of art and Sciences,http://www.uindy.edu/cas/engineering/faculty
1,,University of Toronto,Statistical Sciences,https://www.statistics.utoronto.ca/
1,,UC Berkeley,Industrial Engineering and Operations Research,https://ieor.berkeley.edu/faculty/
1,,University of Toronto,Chemistry,https://www.chemistry.utoronto.ca/people/directories/all-faculty
1,,"University of California, Los Angeles",Civil and Environmental Engineering,https://samueli.ucla.edu/search-faculty/#cee
1,,Portland State University,Electrical and Computer Engineering,https://www.pdx.edu/ece/ece-faculty
1,https://www.apam.columbia.edu/,Columbia University,Applied Physics and Applied Mathematics,https://www.apam.columbia.edu/directory?gsarqfields%5Bbiotypetid%5D=30
1,,University of North Texas,mechanical and energy,https://mechanicalandenergy.engineering.unt.edu/faculty
1,,Washington State University,Mathematics and Statistics,http://www.math.wsu.edu/faculty/welcomebytitle.php
1,,Stony Brook University,Mechanical Engineering,https://me.stonybrook.edu/people/index.php#FullTime
1,,"University Of Nebraska, Omaha",College of Information Science and Technology,https://www.unomaha.edu/college-of-information-science-and-technology/about/faculty-staff/index.php
1,,"University of Nevada, Reno",Computer Science and Engineering,https://www.unr.edu/cse/people
1,,Stanford University,Management Science and Engineering,https://msande.stanford.edu/people/faculty/grid
1,,University of Massachusetts Amherst,Mechanical and Industrial Engineering,http://mie.umass.edu/faculty
1,,Texas A&M University,Chemical Engineering,https://engineering.tamu.edu/chemical/index.html
1,,University of La Verne,Computer Science and Computer Engineering ,https://artsci.laverne.edu/compsci/faculty/
1,,Arizona State University,"Engineering of Matter, Transport and Energy",https://semte.engineering.asu.edu/faculty/
1,,SUNY Binghamton,Computer Science,https://www.binghamton.edu/computer-science/contact/faculty.html
1,,University of Calgary,Electrical & Computer Engineering,https://schulich.ucalgary.ca/electrical-computer/faculty-members
1,,University of San Diego,Computer Science,https://www.sandiego.edu/engineering/programs/computer-science/faculty.php?name_search=&name_search_option=Any&relevancy=contains&sort=&list_view_type=box-view&filter_type=office-department-group&show_image=Yes&details_button=show-details-button&department_filter_type=0&row_limit=24&division_id=NaN&office_department_id=NaN&sub_department_id=160&sub_unit_id=NaN&group_id=5%2C6%2C7%2C8%2C10&scroll=true&filter_action=clicks
1,,University of Illinois at Chicago,Chemistry,https://chem.uic.edu/people/faculty/
1,,University of California San Diego,DIVISION OF BIOLOGICAL SCIENCES,https://biology.ucsd.edu/publicinfo/dwc?action=faculty_research_list
1,,Brigham Young University - Idaho,Computer Science and Electrical Engineering,http://www.byui.edu/computer-science-electrical-engineering/our-faculty
1,,Northern Illinois University,Department of Computer Science,http://www.cs.niu.edu/faculty/index.shtml
1,,Syracuse University,School of Information Studies,https://ischool.syr.edu/people/directories/faculty/
1,,Williams College,Computer Science,https://csci.williams.edu/people/faculty/
1,,University of Illinois at Chicago,Mechanical and Industrial Engineering,https://mie.uic.edu/faculty-and-staff/faculty/
1,,San Jose State University,Computer Engineering,https://cmpe.sjsu.edu/faculty-staff
1,,JNTU University,Computer Science & Engineering,https://jntuhceh.ac.in/faculty/5/dept/5
1,https://michiganross.umich.edu/,University of Michigan,Ross School of Business,https://michiganross.umich.edu/faculty-research/directory?last=All
1,,UC Berkeley,CONDENSED MATTER PHYSICS AND MATERIALS SCIENCE,https://physics.berkeley.edu/research/condensed-matter-physics-and-materials-science
1,,UC Berkeley,School of Information,https://www.ischool.berkeley.edu/people?role=122
1,https://psychology.uoregon.edu/,University of Oregon,Psychology,https://psychology.uoregon.edu/profiles/professors
1,,Clarkson University,Computer Science,https://www.clarkson.edu/academics/arts-sciences/computer-science/faculty-staff
1,,Georgia Tech,Industrial Engineering,https://www.isye.gatech.edu/academics/bachelors/industrial-engineering/faculty
1,,University of Iowa,Engineering,https://www.engineering.uiowa.edu/faculty-staff-directory
1,,University of British Columbia,Civil Engineering,https://www.civil.ubc.ca/people/faculty
1,,MTU,computer science,https://www.mtu.edu/cs/department/faculty-staff/
1,,University of Colorado at Colorado Springs,Electrical and Computer Engineering,https://www.UCCS.edu/ece/staff/ece-faculty
1,,"Indian Institute of Technology Madras, Chennai, India.","Indian Institute of Technology Madras, Chennai, India.",http://www.cse.iitm.ac.in/listpeople.php?arg=MSQw
1,,Rensselaer Polytechnic Institute,"Electrical, Computer, and Systems Engineering",https://www.ecse.rpi.edu/people
1,,Macalester College,"Mathematics, Statistics, and Computer Science",https://www.macalester.edu/mscs/facultystaff/
1,,UC Berkeley,AstroPhysics,https://physics.berkeley.edu/research/astrophysics
1,,Univesity of Illinois - Chicago,Physics,https://phys.uic.edu/people/facultydirectory/
1,,University of British Columbia,Eletrical and Computer Engineering,https://www.ece.ubc.ca/faculty
1,,Mississippi State University,Computer Science and Engineering,http://www.cse.msstate.edu/people/faculty/
1,,McMaster University,Engineering Physics,https://www.eng.mcmaster.ca/engphys/people/faculty
1,,University of Delaware,Computer Science & Information Sciences,
1,,UC Davis,Electrical and Computer Engineering,https://www.ece.ucdavis.edu/people/faculty
1,,Duke University,"Signal and Information Processing, Eletrical and Computer Engineering",https://ece.duke.edu/faculty/signal-information-processing
1,,"Birla Institute of Technology, Mesra",Architecture,https://bitmesra.ac.in/Show_Faculty_List?cid=1&deptid=49
1,,Arizona State University,Mathematical and Statistical Sciences,https://math.asu.edu/people/faculty
1,,University of Wisconsin - Madison,Business School,https://wsb.wisc.edu/faculty-research/named-chairs-and-professorships
1,,Stanford University,Statistics,https://statistics.stanford.edu/people/faculty
1,,IIT Delhi,Computer Science and Engineering ,https://www.cse.iitd.ernet.in/index.php/2011-12-29-23-14-30/faculty
1,,Worcester Polytechnic Institute,Computer Science,https://www.wpi.edu/academics/departments/computer-science/faculty-staff
1,,Michigan Technological University,Computer Science,https://www.mtu.edu/cs/department/faculty-staff/
1,,University of Illinois at Urbana-Champaign,Civil and Environmental Engineering,https://cee.illinois.edu/directory/faculty
1,,UC Irvine,Social Ecology,https://socialecology.uci.edu/faculty
1,,Texas Christian University,Computer Science,https://computerscience.tcu.edu/staff/
1,,University of Illinois at Urbana-Champaign,Aerospace Engineering,http://aerospace.illinois.edu/directory/faculty
1,,University of Georgia,College of Engineering,http://www.engineering.uga.edu
1,,Harvard University,Department of Chemistry and Chemical Biology,https://chemistry.harvard.edu/faculty
1,,Johns Hopkins University,Department of Mechanical Engineering,https://me.jhu.edu/faculty/
1,,University of Cambridge,Electrical Engineering,http://www.eng.cam.ac.uk/people/division/124
1,,"Indraprastha Institute of Information Technology, Delhi",Computer Science,https://www.iiitd.ac.in/people/faculty
1,,University of Toronto,Department of Mathematics,https://www.math.toronto.edu/cms/people/
1,,Temple University,Electrical and Computer Engineering,https://engineering.temple.edu/about/faculty-staff/electrical-and-computer-engineering
1,,St. Olaf College,Computer Science,https://wp.stolaf.edu/cs/faculty-staff/
1,,University of Central Missouri,Computer Science,https://www.ucmo.edu/college-of-health-science-and-technology/school-of-computer-science-and-mathematics/computer-science-and-software-engineering/faculty/index.php
1,,Montana Tech,Computer Science,https://cs.mtech.edu/faculty-staff/
1,,University of Colorado at Boulder,Physics,https://www.colorado.edu/physics/people/faculty
1,,UC Berkeley,Electrical Engineering and Computer Sciences,https://www2.eecs.berkeley.edu/Faculty/Lists/list.html
1,https://mse.utdallas.edu/,University of Texas at Dallas,Materials Science and Engineering,https://mse.utdallas.edu/ourteam/faculty/
1,,Princeton University,Physics,https://phy.princeton.edu/directory/faculty
1,,University of Utah,Mechanical Engineering,https://mech.utah.edu/faculty
1,,University of New Mexico,Civil Construction and Environmental Engineering,http://civil.unm.edu/faculty-staff/faculty-profiles/index.html
1,,The University of Kansas,Engineering Physics,http://physics.engr.ku.edu/faculty-staff
1,,Manipal Institute of Technology,Computer Science,https://manipal.edu/mit/department-faculty/faculty-list.html?filterDepartment=computer-science-and-engineering
1,,University of Southern California,Chemical Engineering & Material Sciences,https://chems.usc.edu/directory/faculty/
1,,UCLA University,Math ,https://www.math.ucla.edu/people/ladder/
1,,University of Vermont,Department of Computer Science,https://www.uvm.edu/cems/cs/faculty_staff
1,,"Concordia University (Montreal, Canada)",Department of Computer Science and Software Engineering,https://www.concordia.ca/ginacody/computer-science-software-eng/about/faculty-members.html
1,,San Jose State University,Engineering,https://ee.sjsu.edu/content/full-time-faculty
1,,Boston Unviversity,Research,https://www.bu.edu/questrom/faculty-research/faculty-directory/
1,,National University Of Singapore,Business - Finace,https://bizfaculty.nus.edu.sg/faculty-profiles/?departmentId=3
1,,Cornell University,Entomology,https://entomology.cals.cornell.edu/people/faculty-and-senior-academic-staff/
1,,MIT,Statistics and Data Science ,https://stat.mit.edu/people/
1,,The University of Kansas,Aerospace Engineering,http://ae.engr.ku.edu/ae-faculty
1,https://myusf.usfca.edu/marketing-communications,University Of Sanfrancisco,Marketing Communication,https://myusf.usfca.edu/marketing-communications/our-team
1,,Yale University,Computer Science,https://cpsc.yale.edu/people/faculty
1,,Stanford University,Graduate School of Business,https://www.gsb.stanford.edu/faculty-research/faculty
1,,"Indian Institute of Technology(ISM) Dhanbad, India",Computer Science & Engineering,https://iitism.irins.org/faculty/index/Department+of+Computer+Science+and+Engineering
1,,Carnegie Mellon University,Material Science and Engineering,https://www.cmu.edu/engineering/materials/people/faculty/index.html
1,,akashk5,Mechanicla and Aerospace Engineering,https://engineering.virginia.edu/departments/mechanical-and-aerospace-engineering
1,,Unversity of Washington,Biomedical Informatics and Medical Education,http://bime.uw.edu/faculty/
1,,Carnegie Mellon University,The Robotics Institute,https://www.ri.cmu.edu/people/faculty/
1,,University of Rochester,Department of Physics and Astronomy,https://www.pas.rochester.edu/people/faculty/index.html
1,,Loyola University Chicago,Computer Science,https://www.luc.edu/cs/people/ftfaculty/
1,,Rice University,Department of Bioengineering,https://bioengineering.rice.edu/people
1,,Michigan Technological University,Biomedical Engineering,https://www.mtu.edu/biomedical/people/faculty/
1,,Olin College of Engineering,Engineering,https://www.olin.edu/faculty/profiles/full-time/
1,,University of Illinois at Chicago,Biological Sciences,https://bios.uic.edu/people/faculty/
1,,Syracuse University,Mechanical And Aerospace Engineering,https://eng-cs.syr.edu/our-departments/mechanical-and-aerospace-engineering/people/faculty/
1,,UC Santa Cruz,Biomolecular Engineering,https://www.soe.ucsc.edu/departments/biomolecular-engineering/people/faculty
1,,"University of Minnesota, Minneapolis",Chemical Engineering,cems.umn.edu/people/faculty/
1,https://www.biology.washington.edu/node,University of Washington,Biology,https://www.biology.washington.edu/people/faculty
1,,UC Berkeley,Bioengineering,https://bioeng.berkeley.edu/people
1,,Carnegie Mellon University,Tepper School of Business,https://www.cmu.edu/tepper/faculty-and-research/faculty-profiles.html
1,,MIT,Nuclear Science & Engineering,http://web.mit.edu/nse/people/index.html
1,,Northwestern University,Industrial Engineering and Management Sciences,https://www.mccormick.northwestern.edu/industrial/people/faculty/
1,,Colorado State University,Electrical and Computer Engineering,https://www.engr.colostate.edu/ece/facultystaff/faculty.php
1,,Univeristy of Rochester,Department of Mathematics,http://www.sas.rochester.edu/mth/people/faculty/index.html
1,,Rochester Institute of Technology,Computer Science MS,https://www.rit.edu/program-directory?program=6219366
1,,Seoul National University,Computer Science and Engineering,https://cse.snu.ac.kr/en/people/faculty
1,,Columbia University,Department of Statistics,http://stat.columbia.edu/department-directory/faculty-and-lecturers/
1,,Oregon State University,Statistics,Statistics
1,,Technion (Israel Institute of Technology),Faculty of Computer Science,http://www.cs.technion.ac.il/people/faculty/
1,,Cornell University,School of Biomedical Engineering,https://www.bme.cornell.edu/bme/faculty-directory
1,,Vassar College,Mathematics,https://math.vassar.edu/bios/
1,,California State University San Marcos,Computer Science,https://www.csusm.edu/cs/about/facstaff.html
1,,University of Washington Bothell,Computing & Software Systems,https://www.uwb.edu/css/faculty
1,,Texas A&M University,Computer Science and Electrical Engineering,https://engineering.tamu.edu/cse/profiles/index.html#Faculty
1,,University of Louisville ,Computer Science and Electrical Engineering,https://engineering.louisville.edu/academics/faculty/?cat=14&filters=28
1,,McMaster University,Civil Engineering,https://www.eng.mcmaster.ca/civil/people/faculty
1,,Queen's University,Chemical Engineering,https://chemeng.queensu.ca/people/Faculty/index.html
1,,California Institute of Technology,Physics,https://pma.caltech.edu/people?cat_one=Professorial%20Faculty&cat_two=Physics
1,,Carnegie Mellon University,Master of Computational Data Science,https://mcds.cs.cmu.edu/directory/all/154/1
1,,ETH Zürich,Computer Science Professors,https://inf.ethz.ch/people/faculty/faculty.html
1,,Texas A&M University,Civil,https://engineering.tamu.edu/civil/profiles/index.html#Faculty
1,,Indiana University Bloomington,Department of Psychological & Brain Sciences,https://psych.indiana.edu/directory/faculty/index.html
1,,MIT,Sloan School of Management,https://mitsloan.mit.edu/faculty/faculty-directory
1,,Wharton / University of Pennsylvania,Statistics Department,https://statistics.wharton.upenn.edu/faculty/faculty-list/
1,,University of Michigan,Mechanical Engineering,https://me.engin.umich.edu/people/faculty
1,,The Chinese University of Hong Kong,Computer Science,https://www.cse.cuhk.edu.hk/en/people/faculty/by-profile
1,,Cal State Los Angeles,Computer Science,https://www.calstatela.edu/ecst/cs/faculty
1,,California Institute of Technology,Mechanical and Civil Engineering,https://mce.caltech.edu/people
1,,"University of California, Santa Barbara",Department of Chemical Engineering,https://www.chemengr.ucsb.edu/people/directory
1,,The University of Texas at Austin,Aerospace Engineering and Engineering Mechanics,https://www.ae.utexas.edu/people/faculty
1,,New York University,Biomedical Engineering,https://engineering.nyu.edu/academics/departments/biomedical-engineering/faculty
1,,"University of California, Santa Cruz",Electrical and Computer Engineering,https://www.soe.ucsc.edu/departments/electrical-computer-engineering/people/faculty
1,,,Department of Chemical Engineering,https://cheme.mit.edu/people/faculty/
1,,MIT,Mechanical Engineering,https://meche.mit.edu/people?
1,,South Dakota State University,Computer Science and Electrical Engineering,https://www.sdstate.edu/electrical-engineering-and-computer-science/directory
1,,University of Minnesota,Electrical and Computer Engineering,https://ece.umn.edu/directory/
1,,Cornell University,Applied and Engineering Physics,https://www.aep.cornell.edu/aep/faculty-directory
1,,Johns Hopkins University,Applied Mathematics and Statistics,https://engineering.jhu.edu/ams/faculty/
1,,University of Wisconsin - Madison,Department of Mathematics,https://www.math.wisc.edu/people/faculty-directory
1,,Boston University,School of Law,https://www.bu.edu/law/faculty-scholarship/faculty-profiles/
1,,MIT,"Earth, Atmosphere & Planetary Science",https://eapsweb.mit.edu/people/faculty-and-senior-researchers
1,,University of Illinois at Urbana-Champaign,Chemical and Biomolecular Engineering,https://chbe.illinois.edu/directory/
1,,Santa Clara University,Computer Science and Engineering,https://www.scu.edu/engineering/academic-programs/department-of-computer-engineering/faculty--staff/
1,,Cornell University ,Statistics and Data Science ,https://stat.cornell.edu/people/faculty
1,,Western Washington University,Computer Science,https://cs.wwu.edu/faculty
1,,University of Washington,Computer Science,https://www.engr.washington.edu/facultyfinder
1,,Borough of Manhattan Community College,Computer Science,https://www.bmcc.cuny.edu/academics/departments/cis/faculty/
1,,University of Toledo,Electrical Engineering and Computer Science,https://www.utoledo.edu/engineering/electrical-engineering-computer-science/people/faculty.html
1,,Tufts University,Department of Electrical and Computer Engineering,https://engineering.tufts.edu/ece/people/faculty
1,,University of Southern California,Civil and Environmental Engineering,https://cee.usc.edu/directory/faculty/
1,http://www.cogsci.ucsd.edu/index.html,University of California San Diego,Cognitive Science,http://www.cogsci.ucsd.edu/people/faculty/index.html
1,,Rutgers University,Biomedical Engineering,https://bme.rutgers.edu/faculty
1,,Rose-Hulman Institute of Technology,Biology and Biomedical Engineering,https://www.rose-hulman.edu/academics/academic-departments/biology-and-biomedical-engineering/faculty-and-staff.html
1,,Stanford University,Mathematics,https://mathematics.stanford.edu/people/faculty-lecturers
1,,Arizona State University,Physics,https://physics.asu.edu/content/faculty
1,,Southern Methodist University, Electrical and Computer Engineering,https://www.smu.edu/Lyle/Academics/Departments/ECE/People
1,,University of Cincinnati,Aerospace Engineering & Engineering Mechanics,https://ceas.uc.edu/academics/departments/aerospace-engineering-mechanics/people.html
1,,University of New Hampshire,Computer Science,https://ceps.unh.edu/computer-science/faculty-staff-directory
1,,University of Waterloo,Civil and Environment Engineering,https://uwaterloo.ca/civil-environmental-engineering/about/people/group/44
1,,The University of Rhode Island,Computer Science and Statistics,https://web.uri.edu/cs/people/
1,,University of Washington,Informatics,https://ischool.uw.edu/people/faculty
